"Kgp","quantile..0.1","quantile..0.9","Sc","predicted_value","nodesize"
334.6,24.69,205.5,11.7456599101969,88.0172683899959,70
9.21516726284,3.91243181175,84.1,2.82743338823081,25.7858665375706,70
20.8,0.358234009056,6.8,0.901095071701064,3.40378911706263,70
7.7,6.61287812955,55.14,3.90426550284224,24.405899034233,70
65,29.1544427521008,236.2,12.014577097192,95.8532275350806,70
20.16,2.421983395755,33.12,2.5334161819294,17.6394856023268,70
34.96,30.52,239.940000000001,12.2860910420409,95.633053219357,70
11.44,1.8612019118,25.75,2.25312412607655,14.4778392920228,70
6.34,7.62,46.48,4.15854542210385,23.5686837655651,70
13.66,1.8612019118,31.78,1.97885432993418,14.687140153482,70
2.8983325602,2.028426550535,33.8,1.75929188601028,14.9347341903667,70
36.3,12.95,107.58,6.44786614013689,45.0211391775375,70
69.46,30.52,205.5,13.7359211383575,86.9281722456211,70
0.7163245936,0.429290717856,6.44394119967051,0.549778714378214,3.60132167289866,70
41.68,12.3691604596384,204.8,5.76492795635891,76.6763352422466,70
407.8,38.67,157.9,17.672123474645,97.1564745373377,70
81.4,19.83,199.56,9.94391038721708,85.2644688042546,70
10.34128655868,9.70374219276,60.03,5.27787565803085,26.2002481213101,70
40.6,1.4200010299398,15.6,1.48399131683412,9.32194100595936,70
327.50714763178,52.21,229.47,28.2744,137.554134966159,70
51,40.65,334.566000007958,15.7497720496456,144.141261354836,70
746.96,152.5,626.57,60.5111999652808,408.250857936328,70
119.86,29.193825280112,218.5,12.3490257244301,88.5087317788943,70
22.88,31.88,306.5,15.0092715960332,112.741243429416,70
2.9405521299,2.4636474324,33.422,1.75929188601028,15.4593915114498,70
118.03,85.635,418.310122867329,31.579127204987,221.603788140375,70
38.67,41.226040075121,372.5,15.4650566666033,143.568441970145,70
30.39,15.857,154.38,7.82216480764602,70.6040690428461,70
41.97970486171,19.83,154.38,9.42477796076938,80.6045362099237,70
19.6483099376114,29.193825280112,219.6,14.1862875,91.7941275982315,70
48.49,48.585,229.47,23.3426206311694,132.401794898487,70
9.75,7.09982455875,55.98,4.07856772512986,26.3687518127479,70
7.74,6.4827927857,58.238,3.22356055227119,23.8363913957314,70
20.5,11.29,100.749,6.29343383571323,41.8169576504971,70
69.8,17.576072678214,159.35,8.78667132170238,73.9949615708418,70
40.7904555401706,7.05112991583,58.03,3.6305115,25.6711259401312,70
6.5,7.2739324889,55.14,3.85263059010026,25.9327401038297,70
5.34,0.429290717856,7.29,1.11351731792849,3.92975698122824,70
96.7,2.7900204024,31.78,2.74494139749545,17.2130330996965,70
129.8,11.035455500382,204.8,5.77146725368167,65.8721006898748,70
150,19.28,150.006,9.58410153182835,74.0484222132088,70
14.91,1.64302664064,25.75,2.13183657378338,13.9348261780159,70
153.66,134.434,498.33,43.3745093129399,296.317021412875,70
17.918791495605,2.4636474324,26.3,2.38761041672824,15.8870031197468,70
7.18218211326,6.57807418884,52.25,3.45575191894877,23.8112060236412,70
113.256189521263,13.832736422736,100.749,6.605214,47.9974310858182,70
12.83,8.99995585566,60.03,5.18675012100722,25.6620871871195,70
41.32,24.8,273.6,10.5989497522145,122.535232115747,70
35.6,10.34128655868,61.99,4.59990124086954,33.5211148028815,70
0.8543636178,0.429290717856,6.84900000000001,0.75398223686155,3.68277011599571,70
5.96,0.429290717856,6.8,1.11351731792849,3.32110070727087,70
26.8,6.57807418884,60.11,3.2187012767428,23.9786265149136,70
60.65,6.57807418884,44.25,3.22897258220811,23.6670435738732,70
16,1.8612019118,25.75,2.24702967134436,14.1650542140551,70
49.2,13.7444627804624,112.854618952126,6.72746442720521,50.4648671537911,70
45.6847126464222,11.485,61.99,4.523904,34.9508162580685,70
6.56,1.8612019118,25.75,2.16977738511463,14.8442696545251,70
9.9,12.95,107.58,6.47355157513535,44.2330136572639,70
26,13.832736422736,112.81,7.37196001567227,48.2512648663714,70
67.89,31.88,372.5,14.5358421596949,139.222670926629,70
85.8,5.148520179264,44.25,2.87046510616496,24.0841573296309,70
121.874970596193,30.3873825280112,289.2,14.8617315,106.815734810885,70
56.71549298184,13.832736422736,136.13,7.25707902979242,52.6622540488074,70
224.91,135.26,498.33,44.3765827427424,296.432664794491,70
6.8,0.429290717856,5.98400000000001,1.11351731792849,3.1805224318856,70
24.8,1.414998489828,26.3,1.70267684825593,11.0794082556838,70
52.24,25.61,218.5,13.7719470546853,90.2049466690572,70
154.38,11.9,100.749,7.66424142672499,47.6142412962744,70
321.7,24.8,209.851,11.0086223443712,102.215232104423,70
3.53541372338,5.56,45.64,3.1101767270539,24.3357248718691,70
7.24,2.028426550535,25.805,2.33342362280294,14.6078888420078,70
21.45449687073,16.10072678214,336.8,8.24668071567321,117.047212102417,70
2.550148199676,0.358234009056,7.29,0.628318530717959,3.71321788699836,70
17.11,5.148520179264,45.64,2.98040214608355,23.6411370805368,70
12.87,6.57807418884,55.4290000000001,3.45678847415858,25.0247182304838,70
0.525309554,0.358234009056,7.29,0.302378292908018,3.56047825244022,70
0.19435296342,0.483455588,6.8,0.628318530717959,3.63591559869727,70
45.9,8.99995585566,61.99,4.8335272719076,27.2510148278106,70
24.18,11.99,107.58,5.99344748933092,43.127000893792,70
16.99,6.4827927857,55.14,3.3465810292407,23.539292586045,70
29.92,19.28,150,8.77216916965879,75.8031412290207,70
22.35,13.832736422736,112.81,6.92075466719729,49.180257076893,70
18.99,12.95,107.58,6.49312175392254,45.2841573099606,70
12.62164303323,7,55.14,4.33539786195391,23.0898720131836,70
23.76,8.99995585566,61.99,5.35220481407267,29.0373689684826,70
96.01,14.57,139.44,7.71426975390434,60.8443967955681,70
14.99,1.64302664064,26.3,2.04464556608368,13.6860876650209,70
153,48.65,229.47,24.4811855785969,132.798847511276,70
23.83,7.177275947226,58.03,3.75235284380555,26.3843165323859,70
13.9,1.42055686773,28.3,1.72786883275864,12.8111606576722,70
6.73,1.42055686773,33.916,1.46488694600814,13.2666464492057,70
18.2,7,45.6847126464222,4.29588887335243,21.1719360421174,70
3.71,0.422185046976,7.35300000000001,1.04587584913439,3.8506212283665,70
153.09094075506,47.75,202.6,22.9728962793754,127.955672544515,70
26.42,6.961287812955,58.238,3.71567036139405,25.5804559340896,70
7.2739324889,5.56,151.8,3.14159265358979,49.0269312779563,70
21.49,7.177275947226,56.185,3.95458551728256,25.8469328914653,70
61.83,48.49,224.19,22.1248785000523,127.61668561683,70
111,52.21,327.50714763178,29.6984174672105,156.701359053107,70
1.16377383276,0.358234009056,6.8,0.188495559215388,3.25655376699816,70
68.5175979596384,13.5612323338426,208.89,11.0446875,86.7832987950561,70
54.4499514578559,56.48,299.787030056341,28.2744,151.362046117513,70
104.66,48.65,229.47,25.5089828399749,138.488139574201,70
39.5,23.7,208.89,10.0297132191992,102.165852057301,70
236.2,30.3873825280112,219.6,12.9935891225476,91.8350965034942,70
32.35,30.52,236.2,13.1642843384143,97.1456272572771,70
23.95,2.7900204024,34.96,1.89257619358022,15.5949851286582,70
84.87,52.21,301.555481687751,29.0817487402443,151.270690728095,70
61.71,28.8,334.566000007958,15.182409486042,119.395860638906,70
37.9,10.2,61.99,4.41362126611124,33.8766584411167,70
27.16,6.61287812955,55.14,3.54371664025958,24.2187061350586,70
44.5,28.57,273.6,11.6862830873991,106.911122946865,70
54.27,38.67,334.566000007958,17.4227269502546,117.005754632338,70
12.3691604596384,9.83,137.9,5.5154715,54.3906691731391,70
86.3,41.226040075121,334.566000007958,18.7692286075859,128.550827212696,70
498.33,136.364742846002,473.163216911765,50.221141148451,293.797351097461,70
6.57807418884,7.177275947226,55.14,3.25154839646544,25.2021620058639,70
8.99995585566,9.88,137.9,5.41924732744239,46.6428301226972,70
62.8,19.9,221.26,11.5166510679947,95.5744231849692,70
36.0182430926916,41.226040075121,341.889400007164,17.7205875,126.502215397076,70
31.4,7,45.958,4.34709039018028,21.0128371458015,70
30.5,8.99995585566,62.39530635616,5.3272374470957,29.9819293582956,70
139.84,48.49,224.19,23.2374695231728,127.104891354305,70
2.643094003858,0.422185046976,7.29,0.934623814442963,3.94451265154318,70
40.5783279220779,118.03,452.86,38.4846,267.178374619388,70
7.09982455875,7.177275947226,55.4290000000001,3.45575191894877,25.611561343208,70
155.9938850518,12.3691604596384,137.9,5.78545,61.5133623108054,70
8.16,2.04700706595,31.94,2.0907057757267,14.9564979631687,70
58.03,6.570266769956,52.25,4.04907032648517,23.5527319550833,70
774.45,152.5,626.57,72.6488955856787,403.053945647705,70
261.85,136.254268561402,500.059,48.3693825288549,307.698872944852,70
10.9,2.69007840948,36.2,2.71018418188761,20.3434544957292,70
19,13.832736422736,130.433,6.82422647761764,52.0493417572765,70
474.4,47.75,171.798091338808,21.3889076454037,121.416752975723,70
83,9.88,57.9,4.44013486816265,31.2754492608104,70
5.34056616632,9.70374219276,60.03,5.05796417227957,26.4037485219965,70
13.1489924412,8.6713420871,60.03,4.90873852123405,24.6302949108697,70
14.57,14.27,112.854618952126,6.82422647761764,49.4731286696167,70
7.29,0.358234009056,6.2,0.470198845625211,3.31608094311718,70
31.96,47.75,475.8,19.9818677361605,160.646128511991,70
27.25,16.090654103926,275.1,8.00561036984528,108.66784081212,70
22.7,2.7573831054,34.96,1.95663150469561,16.1147599831503,70
127,101.801,442.99911089742,38.9688962489347,243.897205501232,70
74.81,151.649046266234,557.391000000001,50.3295441786651,342.79087043601,70
75.6,12.95,112.81,6.51549037699114,45.7944836076793,70
174.49,136.364742846002,515.62,49.4022404239996,320.865622130043,70
78.1,11.605539984115,57.9,4.68612031762758,32.4205568627601,70
88.11,48.441,224.19,23.5978931004504,129.6993941669,70
41.226040075121,40.87,407.8,17.7205875,136.50686419129,70
52.84,31.88,372.5,15.2269001713539,121.471853080138,70
11.81,7.264757451336,52.5390000000001,4.15854542210385,23.8392638283034,70
44.72527160959,12.95,155.9938850518,5.8346695,59.6837104773384,70
149.52,19.28,159.35,9.57690513819644,72.2916435859271,70
0.5502410298,0.358234009056,7.29,0.329867228626928,3.65476856068892,70
106.57,52.21,299.787030056341,27.8827648317117,147.794565062992,70
22.5,11.5,62.39530635616,4.59325788559698,35.286899171429,70
25.75,1.8612019118,22.7,2.15299218450687,13.5478539496894,70
288.44,136.364742846002,498.33,50.3295441786651,300.762833663291,70
149.37,11.42040707346,275.1,8.11839869464054,84.8183477502501,70
49.1,38.67,334.566000007958,15.3793155046184,139.857004883828,70
99.28,40.87,184.16,16.4323032060657,109.301035849855,70
36.52,6.5,58.03,3.98243242161825,24.4914012680788,70
23.17350318591,11.35,61.99,4.71238898038469,34.6555546590439,70
0.99738943458,0.422185046976,6.81,0.604756585816035,3.47985336862349,70
23.47,13.7444627804624,114.910570569137,7.25843912735392,50.7896865854893,70
7.62,7.089842102875,42.6384712646423,4.26079490384341,21.7586272647511,70
0.5691805581,0.358234009056,6.8,0.494800842940392,3.30113135164795,70
165.6,126.459,452.86,41.2584691169538,267.099261769464,70
71.37,48.49,258.95630800414,23.2374695231728,140.667817619829,70
2.69007840948,2.7900204024,36.2,2.53683606777376,20.2745184771399,70
22.49,11.35,61.99,4.60519335397861,34.193712041883,70
19.83,19.28,150.438,9.30550046030555,75.592299234475,70
11.605539984115,9.70374219276,60.03,4.83805268652828,27.9191602645035,70
1.3093018554,0.429290717856,9.54,1.17809724509617,4.42353903050461,70
35.79,12.95,155.9938850518,5.91406631156166,61.6488452165225,70
141.34,88.12,442.99911089742,34.678286519662,233.843664066235,70
10.2,8.6713420871,60.03,5.20208781075754,25.1142028781338,70
16.3,1.8612019118,25.75,2.12697127758583,13.8776794410735,70
12.17,19.83,161.735000000001,8.77216916965879,78.6643419390798,70
104.73,82.45,418.603110580596,32.8583067749098,215.358686149215,70
40.65269711813,10.2,61.99,4.69744,32.5895234695797,70
47.2,17.576072678214,183.2,8.82294764853397,83.3226464703294,70
91.2,48.65,258.95630800414,23.8195976574383,135.532669549256,70
34.6,11.407366366114,107.58,6.0547554877369,40.8677570456536,70
126.6,29.1544427521008,236.2,12.2418163473475,96.5457561604845,70
19.9,29.193825280112,218.5,11.6159632487403,96.8433054964136,70
12.98,0.358234009056,6.8,0.597588457171335,3.27922261774912,70
231,126.103,473.163216911765,43.3745093129399,274.250751626012,70
13.2,3.360028937034,40.54,1.8063769806205,17.8762438296671,70
15.06139939612,8.6713420871,60.03,4.94800842940392,23.8466351278247,70
112.28324709294,19.9,208.89,11.1447999386098,88.3016552763362,70
39.555631751228,24.8,273.6,10.6589655,112.761731807622,70
258.95630800414,52.21,229.47,29.4532,137.344116171019,70
483.7,152.5,749.709000000001,65.6551413279126,410.224865376198,70
106.401126416476,22.4,208.89,10.178784,96.6920021355737,70
51.8,2.04700706595,26.372,1.94639318424804,14.2101594923277,70
4.20776633662,0.358234009056,7.94400000000001,1.12311937365835,3.79287855645064,70
6.61287812955,7,58.03,3.61283155162826,25.1097759179764,70
51.4,30.52,219.6,11.8641717492678,95.9612472092074,70
84.1,1.8612019118,26.3,2.44367039660178,14.7844828312263,70
11.65,7,40.65269711813,4.28462435816938,19.8282636046369,70
40.87,41.226040075121,165.4,16.9246355241179,106.466413521837,70
15.12,1.414998489828,27.148,1.41334453541394,10.8573208154771,70
24.49,10.34128655868,60.03,4.64779479622104,32.2825669921534,70
94.89,46.83,495.2,19.7124253787546,175.537513988644,70
442.99911089742,89.84,371.04,37.6991118430775,205.869817228091,70
0.339109371021136,0.923891010949834,27.02,1.2271875,9.73982153756004,70
9.99,2.04700706595,25.805,2.08342915105884,14.2937074434176,70
29,12.3222444136746,107.58,5.97779018127769,43.4794941226668,70
60.3,41.226040075121,328.213032869398,18.7251383744388,122.674151722469,70
13.91,5.56,45.64,3.03805472078754,23.7139706502657,70
22.4,19.83,208.89,9.90538786182508,92.9370242192498,70
51.8,30.52,236.2,13.2085160693331,95.131931539229,70
26.86574940357,11.9,136.13,7.5398223686155,50.7403350051781,70
330.8,57.5988006469634,300.62341168115,31.2451139348167,165.364687734304,70
80.43,40.87,334.566000007958,17.8994613568204,122.688624786449,70
372.5,29.193825280112,219.6,14.5944835711749,88.0626003559272,70
31.5,7.09982455875,55.14,3.57814604131953,25.1961912924583,70
13.321621443515,5.56,45.64,2.9845130209103,24.0332692975728,70
5.22,0.358234009056,7.29,1.09587720111179,3.67059299434296,70
158.593930640438,52.21,301.555481687751,28.2744,145.763387353495,70
11.29,14.2262736422736,113.256189521263,7.26886515900844,49.4837249435612,70
22.09,12.95,107.58,6.47355157513535,44.8072509665594,70
103.6,48.634,258.95630800414,25.330854619772,136.470430010866,70
289.2,28.8,184.49,13.4904228119858,83.0196979365537,70
0.429290717856,0.483455588,7.29,0.75398223686155,3.81674879577317,70
4.63,0.483455588,8.16,1.06243940311197,4.07871948123441,70
184,91.064,447.172086993889,40.8183596709768,245.202714318795,70
12.94,7,47.0570000000001,4.17419803158876,21.4492938413339,70
55.25,24.8,276.51,10.8990483712791,127.658004877452,70
155.26533915468,31.285,236.2,12.728775,97.2117656525556,70
34.5,15.25,204.8,5.81061524021754,80.3759141710488,70
32.5505582346575,30.52,236.2,12.5664,100.942859852438,70
284.916418783422,88.12,442.99911089742,33.18315,213.99242932232,70
473.163216911765,152.5,746.96,60.1321875,423.544130352208,70
37.66,8.99995585566,60.03,5.33099425733428,27.383257516423,70
4.47603084621,7.18218211326,58.03,3.97411470679109,27.4921054400319,70
56.22,38.67,165.77,17.0907006416106,104.565450855535,70
218.5,30.52,273.86,12.6161945947292,101.214456491893,70
183.2,16.10072678214,336.8,8.26904068893588,109.860978856702,70
29.37,12.3222444136746,112.81,6.49312175392254,45.0449673422321,70
19.46298972926,16.090654103926,149.37,7.77544181763474,67.4905818562326,70
36.2,13.832736422736,136.13,7.01520189862998,53.4999392154228,70
57.2017810988032,28.8,221.26,14.1862875,94.1020612513426,70
60.03,8.6713420871,41.8980000000001,5.12361885291093,20.6753519359975,70
50.4,13.832736422736,113.256189521263,6.80244584075079,51.0414544375698,70
12.95,14.2262736422736,107.58,6.24800553882345,43.675657288138,70
85.72,56.48,327.50714763178,30.9471282846934,164.192611534279,70
66.58,40.87,334.566000007958,18.968585933983,124.729961760522,70
103.13,54.4499514578559,284.916418783422,29.6984174672105,150.692318649174,70
12.97,3.40663747116,36.2,2.71018418188761,19.8461676231549,70
452.86,127,498.33,50.221141148451,288.481782582964,70
4.051749082304,0.429290717856,7.29,1.02101761241668,3.89796753832073,70
4.597982928,7.089842102875,58.03,3.61283155162826,25.3153413216226,70
50.844347417325,16.10072678214,336.8,8.48230016469244,108.413392179616,70
29.8,16.10072678214,275.1,8.2347260524432,101.436729529726,70
12.01,6.57807418884,58.03,3.26439907287287,25.3455186059997,70
57.7231118299593,47.75,474.54,20.8307715,165.012176352683,70
9.61,2.04700706595,25.75,2.07003099369508,13.7705516072552,70
72.8,19.83,150,9.36070584059755,71.8944655800313,70
235.92,117.777,466.72,42.4006019741283,271.741326227018,70
5.66,0.358234009056,27.02,1.22705542625133,7.75573119444221,70
360.9,136.364742846002,592.05,54.2518386844675,338.313541159644,70
5.85,1.8612019118,25.75,2.00823708041005,13.8044542901442,70
1.49359816452,0.358234009056,6.84900000000001,0.714712328691678,3.51314592025177,70
36.2,1.8612019118,33.304,2.65031420262222,18.4722885998296,70
22.23,12.3691604596384,204.8,5.85848924891699,66.7644492207396,70
0.358234009056,0.339109371021136,7.29,0.494800842940392,3.74668619835525,70
40.5,11.605539984115,61.99,4.64413707323271,33.2139871231209,70
70.5,38.67,334.566000007958,15.9993910132849,129.989478485892,70
137.9,8.99995585566,57.9,5.48956720902063,26.2436381571686,70
18.27,15.25,204.8,5.7776162883491,89.216051365455,70
27.3373722784568,48.65,229.47,23.75835,135.900354685297,70
4.27332362226,1.414998489828,27.148,1.42942465738336,11.4824628155495,70
204.8,12.3222444136746,99.99,5.91505429529318,41.7517423293709,70
112.3,38.67,184.16,16.332723041814,106.140396155512,70
16.16,6.57807418884,52.5390000000001,3.15498570372191,25.3662943176369,70
14.99,6.49827927857,60.11,3.40159194598492,25.5972544836972,70
134,41.1904360676089,334.566000007958,17.7003848865164,119.607584931646,70
0.686574993633817,0.356321545252514,7.35300000000001,1.0386915,3.97182499166795,70
13.2,7,57.9,3.80513674842412,25.0241533547447,70
165.07,48.65,250.91,27.8221837203822,138.346896818854,70
107.83,54.4499514578559,258.95630800414,28.7944580612945,146.115655224676,70
7.92,1.414998489828,27.148,1.54266435671408,11.3227100701265,70
5,0.429290717856,8.20849279955403,1.12868044147555,4.07860718001722,70
9.85270408892,3.87362845716,60.65,2.40331837999619,22.3892500905223,70
27.02,0.339109371021136,7.29,1.20440219346226,3.72684722306949,70
24.8,26.5,273.86,10.6611991788202,120.065447778864,70
113,41.226040075121,334.566000007958,18.7692286075859,127.712711957158,70
13.34,7,35.692,4.21627367151609,19.1777658348993,70
25.87,13.832736422736,114.910570569137,6.86225937305253,50.0813662552722,70
70.1372008337,30.52,273.86,12.3700210735098,104.251649096138,70
229.47,54.4499514578559,327.50714763178,30.2617067054091,149.686402418777,70
9.92,1.8612019118,26.3,2.08586717814544,14.5197249860622,70
195.957619166985,52.21,284.916418783422,30.6796875,144.061112734779,70
27.1282722179781,48.65,224.718,23.75835,138.034098612436,70
13.9370503657,2.780026203108,36.2,2.68606171881927,20.2317184634628,70
162,47.75,474.4,21.3114621653838,145.500445804074,70
27.86,7.177275947226,57.9,4.07189586921463,25.5397725996858,70
1.40154220779221,2.028426550535,25.75,2.010624,13.7163333855532,70
473,40.87,226.560000000002,15.9135870182116,118.461619249795,70
165.4,38.67,162,18.232289397278,109.927968420042,70
273.6,23.7,208.89,11.0086223443712,104.480395944662,70
14.25,8.6713420871,57.9,5.07087269573194,24.3497680425176,70
18.50966429394,6.601590316595,58.03,3.978066,25.6039186526704,70
7.85244461420932,19.9,218.5,11.0446875,90.6891855858708,70
11.137842306976,1.30289261460153,26.3,1.64933614313464,10.518675390494,70
19.28,16.10072678214,336.8,8.63531672713799,129.759450124014,70
99.64,19.46298972926,150,9.40843103398686,72.6978326319426,70
29.4,12.95,107.58,6.28280392611474,41.8667199919189,70
171.798091338808,88.552,442.99911089742,35.7847875,238.278020098934,70
22.5,6.57807418884,55.14,3.54371664025958,25.5077721033565,70
136.364742846002,135.26,553.54,50.2656,331.842284588742,70
16.853283812442,7.1695308083784,55.14,3.95840674352314,25.1089873183625,70
158.94,38.67,334.566000007958,15.7021354833488,136.689032862325,70
6.2,0.358234009056,7.29,0.796047446975187,3.68835140138014,70
7.64,7,40.7904555401706,4.18736974538153,20.2278884210441,70
72.44,54.4499514578559,317.47154637044,30.9471282846934,156.454205817362,70
21.0573359116374,2.04700706595,31.94,2.4052875,17.0154774430664,70
157.89,127,498.33,46.458212531658,287.33314022265,70
14.54,7.215449908436,96.7,2.90308487209522,34.915947733974,70
18.16,12.95,112.81,6.49312175392254,47.861823710819,70
49.64,24.8,236.2,11.2622563133821,96.8741853624285,70
160,84.628,361.914,32.5015561280497,198.767502518056,70
35.46906526635,11.9,113.256189521263,6.9708,47.7641615521286,70
95.86,40.87,376.030000000001,15.9457649762228,157.682714123004,70
306.5,28.8,218.61,12.3921464686866,91.4473062227135,70
414.08,153.66,774.45,69.4643440492599,435.364739656242,70
93.75,38.67,407.8,15.4263676325528,141.451264035389,70
0.72906147776,0.429290717856,7.29,0.942477796076938,3.97661962404008,70
32.94,29.193825280112,236.2,12.087424206034,96.8925324695706,70
