"Low","High","Fitted","Sc","Kgp","X0.8"
0.407466666666667,4.392,1.88005613333333,5.9,1.69,0.8
0.03,0.282,0.157332933333333,0.115566621785017,0.033,0.8
0.0281000000000001,0.292,0.1554296,0.604756585816035,0.123333333333333,0.8
0.1444,1.7776,0.694425533333333,2.00276531666349,0.2525,0.8
0.154,1.4244,0.6899565,1.89,2.436,0.8
0.453,3.539,1.7362133,5.05796417227957,0.6838,0.8
0.067,0.902,0.4030002,0.991601205820018,0.224,0.8
0.0559000000000001,0.7848,0.351543233333333,1.36,1.208,0.8
0.394,4.921,2.1622839,3.87,1.128,0.8
1.598,7.59,4.22062473333333,18.2228205990245,5.82,0.8
1.726,8.114,4.23476933333333,20.4,1.85,0.8
0.15,1.71774,0.799706066666667,2.3,0.814,0.8
0.881000000000001,6.4926,2.87822873333333,9.6,0.79,0.8
1.467,8.67,4.6994974,15.9,4.4,0.8
0.42,3.01638,1.8424791,3.2,4.935,0.8
0.809,6.481,3.11010736666667,9.55044166691297,2.63,0.8
0.457,4.075,2.02288333333333,4.16039763308414,2.78,0.8
0.557750000000001,2.9957,2.02879586666667,3.48459251082889,0.4,0.8
1.924,5.9292,4.0236052,24.834146514206,6.24,0.8
2.206,8.067,4.8089708,26,4.01,0.8
0.75,5.72440000000001,2.71889963333333,7.1,1.51,0.8
1.695,7.979,4.44898106666667,15.9,1.06,0.8
1.68,7.31,4.03332813333333,21.5984494934298,2.86,0.8
1.18,7.27,3.6004164,12.5664,1.65,0.8
0.938333333333334,5.28166666666667,2.85941913333333,12.3700210735098,2.21,0.8
0.1874,2.12172,1.09991403333333,2.77106381717331,1.504,0.8
0.467,5.69940000000001,2.40584936666667,6,5.4,0.8
0.0050000000000001,0.327,0.1512294,0.5,0.076,0.8
0.3486,1.9514,1.1525033,2.5,0.075,0.8
